Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#H471#Papilloedema unspecified,European,ptv5pcnt,Chapter VII Diseases of the eye and adnexa,0.0576,283038,115,1,0.00869565217391304,282923,145,0.000512506936516296,17.107,2.3731,123.3202
Union#H530#Amblyopia ex anopsia,European,ptv5pcnt,Chapter VII Diseases of the eye and adnexa,0.0713,267272,1782,3,0.00168350168350168,265490,140,0.000527326829635768,3.1962,1.0175,10.0401
20002#1500#vertigo,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0311,343557,522,2,0.00383141762452107,343035,178,0.000518897488594458,7.4083,1.8336,29.9326
2247#Hearing difficulty/problems,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.023,364333,114610,45,0.000392635895646104,249723,144,0.000576638915918838,0.6808,0.4871,0.9515
41202#H65#Nonsuppurative otitis media,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0065,402503,1320,4,0.00303030303030303,401183,218,0.000543392915452549,5.5905,2.0764,15.0519
41202#H653#Chronic mucoid otitis media,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0104,406285,806,3,0.00372208436724566,405479,221,0.000545034391423477,6.8509,2.1881,21.4503
41202#H659#Nonsuppurative otitis media unspecified,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0239,382158,423,2,0.00472813238770686,381735,212,0.000555359084181435,8.5493,2.1173,34.5215
41202#H900#Conductive hearing loss bilateral,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0267,449887,49,1,0.0204081632653061,449838,247,0.000549086560050507,37.921,5.2136,275.8179
41202#H903#Sensorineural hearing loss bilateral,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0573,449945,107,1,0.00934579439252336,449838,247,0.000549086560050507,17.1718,2.3871,123.5242
4803#Tinnitus,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0634,133641,43156,32,0.000741495968115673,90485,43,0.000475216886776814,1.5607,0.9875,2.4667
Union#Block H65-H75#H65-H75 Diseases of middle ear and mastoid,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0952,182423,5012,5,0.000997605746209098,177411,83,0.000467840212839114,2.1335,0.8648,5.2633
Union#H653#Chronic mucoid otitis media,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0112,170602,901,3,0.00332963374028857,169701,84,0.000494988244029204,6.7458,2.1285,21.3794
Union#H659#Nonsuppurative otitis media unspecified,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0221,163575,484,2,0.00413223140495868,163091,75,0.000459865964400243,9.0189,2.2082,36.835
Union#H80#Otosclerosis,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0884,196392,1024,2,0.001953125,195368,93,0.000476024732811924,4.1091,1.0112,16.6981
Union#H900#Conductive hearing loss bilateral,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.0656,211178,139,1,0.00719424460431655,211039,102,0.000483322987694218,14.9856,2.076,108.173
Union#H931#Tinnitus,European,ptv5pcnt,Chapter VIII Diseases of the ear and mastoid process,0.072,214242,44486,33,0.00074180641100571,169756,87,0.000512500294540399,1.4478,0.9696,2.1616
131299#Source of report of I21 (Acute myocardial infarction),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0608,283146,22836,20,0.000875810124365038,260310,144,0.000553186585225308,1.5837,0.9919,2.5287
131301#Source of report of I22 (Subsequent myocardial infarction),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0016,251787,879,4,0.00455062571103527,250908,136,0.000542031342165256,8.4293,3.1118,22.8337
131303#Source of report of I23 (Certain current complications following acute myocardial infarction),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0562,273881,99,1,0.0101010101010101,273782,159,0.000580754030579074,17.5602,2.434,126.6891
131305#Source of report of I24 (Other acute ischaemic heart diseases),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0497,310434,4772,6,0.00125733445096396,305662,165,0.000539811949146443,2.3309,1.0316,5.2663
131307#Source of report of I25 (Chronic ischaemic heart disease),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0093,306737,50351,41,0.000814283728227841,256386,129,0.000503147597762748,1.6189,1.1391,2.3008
131369#Source of report of I64 (Stroke not specified as haemorrhage or infarction),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0691,349555,9425,1,0.000106100795755968,340130,189,0.000555669890924058,0.1909,0.0267,1.3621
131397#Source of report of I80 (Phlebitis and thrombophlebitis),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0154,449628,18431,3,0.000162769247463513,431197,246,0.000570504896833698,0.2852,0.0913,0.8905
131413#Source of report of I88 (Nonspecific lymphadenitis),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0254,459449,445,2,0.00449438202247191,459004,251,0.000546836193148644,8.2515,2.0459,33.2797
131421#Source of report of I98 (Other disorders of circulatory system in diseases classified elsewhere),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0456,303486,638,2,0.00313479623824451,302848,159,0.00052501584953508,5.9865,1.481,24.1985
20002#1068#venous thromboembolic disease,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0718,310447,11826,2,0.000169118890580078,298621,172,0.000575980925654927,0.2935,0.0728,1.1832
20002#1075#heart attack|myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0379,173616,10561,12,0.00113625603636019,163055,94,0.00057649259452332,1.9721,1.0811,3.5975
20002#1094#deep venous thrombosis (dvt),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0114,305565,9216,0,0,296349,172,0.000580396761925972,0,,
40001#Block I20-I25#I20-I25 Ischaemic heart diseases,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0999,256691,4360,5,0.00114678899082569,252331,139,0.000550863746428303,2.083,0.8531,5.086
40001#I25#Chronic ischaemic heart disease,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0669,249084,2590,4,0.00154440154440154,246494,142,0.000576078930927325,2.6835,0.9927,7.2542
40001#I259#Chronic ischaemic heart disease unspecified,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0387,244112,1309,3,0.00229182582123759,242803,135,0.000556006309641973,4.1291,1.3135,12.9807
40001#I61#Intracerebral haemorrhage,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0254,398581,448,2,0.00446428571428571,398133,216,0.000542532269367272,8.261,2.0465,33.3472
40001#I619#Intracerebral haemorrhage unspecified,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0192,444495,382,2,0.00523560209424084,444113,243,0.00054715804311065,9.6138,2.382,38.8013
40002#Block I70-I79#I70-I79 Diseases of arteries arterioles and capillaries,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.072,268528,786,2,0.00254452926208651,267742,148,0.00055277095113953,4.6124,1.1408,18.6487
40002#I501#Left ventricular failure,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0179,267686,385,2,0.0051948051948052,267301,139,0.00052001301903098,10.0367,2.4764,40.6788
40002#I73#Other peripheral vascular diseases,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0255,257348,433,2,0.0046189376443418,256915,144,0.000560496662320223,8.2744,2.0431,33.5113
40002#I739#Peripheral vascular disease unspecified,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0255,256160,431,2,0.00464037122969838,255729,144,0.000563096090001525,8.2746,2.0431,33.5125
41202#Block I20-I25#I20-I25 Ischaemic heart diseases,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0231,253931,39005,34,0.000871683117549032,214926,117,0.000544373412244214,1.6018,1.0932,2.347
41202#I201#Angina pectoris with documented spasm,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0932,295712,183,1,0.00546448087431694,295529,157,0.000531250740198086,10.3371,1.4393,74.2423
41202#I208#Other forms of angina pectoris,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0786,265886,847,2,0.00236127508854782,265039,143,0.00053954323703304,4.3844,1.0842,17.7304
41202#I21#Acute myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0087,215244,14369,16,0.00111350824692045,200875,104,0.000517734909769757,2.152,1.271,3.6438
41202#I210#Acute transmural myocardial infarction of anterior wall,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0037,188865,2593,6,0.00231392209795604,186272,101,0.000542217831987631,4.2751,1.8744,9.7504
41202#I22#Subsequent myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0009038,178043,761,4,0.00525624178712221,177282,95,0.00053586940580544,9.8554,3.6149,26.8691
41202#I221#Subsequent myocardial infarction of inferior wall,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0941,174110,179,1,0.00558659217877095,173931,95,0.000546193605510231,10.2801,1.4254,74.1412
41202#I229#Subsequent myocardial infarction of unspecified site,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0021,179659,455,3,0.00659340659340659,179204,95,0.00053012209548894,12.5134,3.9502,39.64
41202#I23#Certain current complications following acute myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0264,186611,48,1,0.0208333333333333,186563,103,0.000552092322700643,38.5168,5.2643,281.8104
41202#I238#Other current complications following acute myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0183,167423,34,1,0.0294117647058824,167389,90,0.000537669739349659,56.3296,7.622,416.2977
41202#I25#Chronic ischaemic heart disease,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0417,226403,25480,23,0.000902668759811617,200923,113,0.000562404503217651,1.6056,1.0252,2.5144
41202#I252#Old myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0787,198866,148,1,0.00675675675675676,198718,109,0.000548515987479745,12.3952,1.7189,89.3815
41202#I35#Nonrheumatic aortic valve disorders,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.075,229911,2712,4,0.00147492625368732,227199,130,0.000572185617014159,2.58,0.9532,6.9831
41202#I603#Subarachnoid haemorrhage from posterior communicating artery,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0714,233468,134,1,0.00746268656716418,233334,128,0.000548569861228968,13.6987,1.9009,98.7182
41202#I700#Atherosclerosis of aorta,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0645,244932,121,1,0.00826446280991736,244811,134,0.000547361025444118,15.2162,2.1105,109.704
41202#I808#Phlebitis and thrombophlebitis of other sites,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0822,348102,157,1,0.00636942675159236,347945,189,0.000543189297159034,11.7947,1.6425,84.6978
42001#Source of myocardial infarction report,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0071,287249,25499,24,0.000941213380916899,261750,132,0.000504297994269341,1.8672,1.2084,2.8851
42003#Source of STEMI report,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0103,266673,6981,10,0.00143245953301819,259692,151,0.000581458034902885,2.4657,1.2996,4.6782
6150#1#Heart attack,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0215,260725,10639,12,0.00112792555691324,250086,137,0.000547811552825828,2.0602,1.1416,3.7179
6152#5#Blood clot in the leg (DVT),European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0117,420249,9417,0,0,410832,231,0.000562273630096974,0,,
Union#I208#Other forms of angina pectoris,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0617,121326,3218,5,0.00155376009944065,118108,75,0.0006350120228943,2.4491,0.9898,6.0598
Union#I21#Acute myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0422,132776,26883,25,0.000929955734107057,105893,60,0.000566609690914414,1.6419,1.0295,2.6185
Union#I210#Acute transmural myocardial infarction of anterior wall,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0075,100546,2847,6,0.00210748155953635,97699,55,0.00056295356144894,3.7494,1.613,8.7155
Union#I213#Acute transmural myocardial infarction of unspecified site,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0098,104854,7023,10,0.00142389292325217,97831,54,0.000551972278725557,2.5819,1.3143,5.0719
Union#I22#Subsequent myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0027,93180,879,4,0.00455062571103527,92301,57,0.00061754477199597,7.398,2.6784,20.434
Union#I229#Subsequent myocardial infarction of unspecified site,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0035,94316,539,3,0.00556586270871985,93777,50,0.000533179777557397,10.4918,3.2623,33.7421
Union#I23#Certain current complications following acute myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0546,100499,99,1,0.0101010101010101,100400,56,0.000557768924302789,18.2843,2.5061,133.401
Union#I238#Other current complications following acute myocardial infarction,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0333,89116,52,1,0.0192307692307692,89064,57,0.000639989221234169,30.6182,4.16,225.3559
Union#I248#Other forms of acute ischaemic heart disease,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0978,102349,899,2,0.00222469410456062,101450,58,0.000571710202069985,3.8977,0.9505,15.9834
Union#I249#Acute ischaemic heart disease unspecified,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0881,125003,2879,4,0.00138937130948246,122124,69,0.000564999508696079,2.4611,0.8976,6.7483
Union#I25#Chronic ischaemic heart disease,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0531,162796,50351,41,0.000814283728227841,112445,61,0.000542487438303171,1.5014,1.0105,2.2308
Union#I250#Atherosclerotic cardiovascular disease so described,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0901,105443,153,1,0.0065359477124183,105290,64,0.000607844999525121,10.8168,1.491,78.4728
Union#I251#Atherosclerotic heart disease,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0515,141785,35753,31,0.000867060106844181,106032,59,0.000556435792968161,1.5587,1.009,2.408
Union#I258#Other forms of chronic ischaemic heart disease,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0998,108634,8712,9,0.00103305785123967,99922,55,0.000550429334881207,1.8777,0.9277,3.8006
Union#I350#Aortic (valve) stenosis,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0846,127798,5727,7,0.00122228042605203,122071,69,0.000565244816541193,2.1638,0.994,4.7105
Union#I444#Left anterior fascicular block,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0912,120413,142,1,0.00704225352112676,120271,80,0.000665164503496271,10.6552,1.4725,77.1049
Union#I603#Subarachnoid haemorrhage from posterior communicating artery,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0844,136606,140,1,0.00714285714285714,136466,85,0.000622865768762915,11.543,1.5961,83.4779
Union#I80#Phlebitis and thrombophlebitis,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0127,192752,18739,3,0.000160093921767437,174013,103,0.00059190979984254,0.2704,0.0858,0.8522
Union#I802#Phlebitis and thrombophlebitis of other deep vessels of lower extremities,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0255,184187,13666,2,0.000146348602370847,170521,107,0.000627488696406894,0.2331,0.0575,0.9443
Union#I82#Other venous embolism and thrombosis,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0921,196508,12913,3,0.000232324014558972,183595,116,0.000631825485443503,0.3676,0.1168,1.1565
Union#I88#Nonspecific lymphadenitis,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0283,172799,445,2,0.00449438202247191,172354,99,0.00057439920164313,7.8553,1.9314,31.9493
Union#I98#Other disorders of circulatory system in diseases classified elsewhere,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0654,111891,638,2,0.00313479623824451,111253,71,0.000638185037706848,4.9244,1.2053,20.119
Union#I982#Oesophageal varices without bleeding in diseases classified elsewhere,European,ptv5pcnt,Chapter IX Diseases of the circulatory system,0.0504,111474,597,2,0.0033500837520938,110877,65,0.000586235197561262,5.7304,1.3999,23.4573
131437#Source of report of J06 (Acute upper respiratory infections of multiple and unspecified sites),European,ptv5pcnt,Chapter X Diseases of the respiratory system,0.0781,406477,47026,35,0.000744269127716582,359451,193,0.000536929929253222,1.3864,0.9671,1.9877
