Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
20002#1065#hypertension,European,ptv,Chapter IX Diseases of the circulatory system,0.0448,374038,122228,87,0.000711784533822038,251810,135,0.000536118502045193,1.3279,1.0141,1.7387
40001#I61#Intracerebral haemorrhage,European,ptv,Chapter IX Diseases of the circulatory system,0.0356,398581,448,2,0.00446428571428571,398133,260,0.00065304810201616,6.8622,1.7018,27.6709
40001#I619#Intracerebral haemorrhage unspecified,European,ptv,Chapter IX Diseases of the circulatory system,0.0244,444495,382,2,0.00523560209424084,444113,277,0.000623715135562346,8.4331,2.0909,34.0124
40001#I639#Cerebral infarction unspecified,European,ptv,Chapter IX Diseases of the circulatory system,0.0943,297288,159,1,0.00628930817610063,297129,184,0.000619259648166285,10.2141,1.4223,73.352
40002#Block I10-I15#I10-I15 Hypertensive diseases,European,ptv,Chapter IX Diseases of the circulatory system,0.0565,303284,3259,5,0.00153421294875729,300025,186,0.00061994833763853,2.477,1.0183,6.0253
40002#Block I95-I99#I95-I99 Other and unspecified disorders of the circulatory system,European,ptv,Chapter IX Diseases of the circulatory system,0.028,284831,47,1,0.0212765957446809,284784,171,0.000600455081746166,36.1827,4.9616,263.8644
40002#I11#Hypertensive heart disease,European,ptv,Chapter IX Diseases of the circulatory system,0.0263,254811,430,2,0.00465116279069768,254381,146,0.000573942236251921,8.1371,2.0094,32.9516
40002#I119#Hypertensive heart disease without (congestive) heart failure,European,ptv,Chapter IX Diseases of the circulatory system,0.03,254218,429,2,0.00466200466200466,253789,157,0.000618624132645623,7.5667,1.8697,30.6218
40002#I48#Atrial fibrillation and flutter,European,ptv,Chapter IX Diseases of the circulatory system,0.0774,300728,1562,3,0.00192061459667093,299166,187,0.000625071030798955,3.0766,0.9823,9.6366
40002#I619#Intracerebral haemorrhage unspecified,European,ptv,Chapter IX Diseases of the circulatory system,0.0983,349022,164,1,0.00609756097560976,348858,219,0.000627762585349913,9.7666,1.3614,70.0656
41202#Block I60-I69#I60-I69 Cerebrovascular diseases,European,ptv,Chapter IX Diseases of the circulatory system,0.0789,266210,14177,14,0.000987514989066798,252033,150,0.00059516015759841,1.6599,0.9596,2.8713
41202#I081#Disorders of both mitral and tricuspid valves,European,ptv,Chapter IX Diseases of the circulatory system,0.0201,308705,357,2,0.00560224089635854,308348,185,0.000599971460816999,9.3845,2.3205,37.9527
41202#I212#Acute transmural myocardial infarction of other sites,European,ptv,Chapter IX Diseases of the circulatory system,0.0304,194984,436,2,0.00458715596330275,194548,119,0.000611674239776302,7.5293,1.8554,30.5541
41202#I260#Pulmonary embolism with mention of acute cor pulmonale,European,ptv,Chapter IX Diseases of the circulatory system,0.0071,291421,209,2,0.00956937799043062,291212,172,0.000590635001304891,16.3487,4.0291,66.3378
41202#I451#Other and unspecified right bundle-branch block,European,ptv,Chapter IX Diseases of the circulatory system,0.0735,211134,140,1,0.00714285714285714,210994,114,0.000540299724162772,13.3081,1.8456,95.9629
41202#I50#Heart failure,European,ptv,Chapter IX Diseases of the circulatory system,0.0826,234121,5294,0,0,228827,143,0.000624926254331875,0,,
41202#I61#Intracerebral haemorrhage,European,ptv,Chapter IX Diseases of the circulatory system,0.0176,263632,1632,4,0.00245098039215686,262000,155,0.000591603053435115,4.1507,1.5365,11.2125
41202#I619#Intracerebral haemorrhage unspecified,European,ptv,Chapter IX Diseases of the circulatory system,0.082,258578,775,2,0.00258064516129032,257803,156,0.000605113206595734,4.2732,1.0574,17.2693
41202#I74#Arterial embolism and thrombosis,European,ptv,Chapter IX Diseases of the circulatory system,0.0052,214971,1125,4,0.00355555555555556,213846,127,0.000593885319341956,6.0047,2.2156,16.2744
41202#I742#Embolism and thrombosis of arteries of upper extremities,European,ptv,Chapter IX Diseases of the circulatory system,0.0705,258072,124,1,0.00806451612903226,257948,151,0.000585389303270427,13.8802,1.9272,99.9702
41202#I850#Oesophageal varices with bleeding,European,ptv,Chapter IX Diseases of the circulatory system,0.0803,222478,140,1,0.00714285714285714,222338,132,0.000593690687151994,12.1106,1.6815,87.2267
42009#Source of ischaemic stroke report,European,ptv,Chapter IX Diseases of the circulatory system,0.0235,342050,9849,12,0.00121839780688395,332201,201,0.000605055373102429,2.0149,1.125,3.6088
6150#1#Heart attack,European,ptv,Chapter IX Diseases of the circulatory system,0.0988,260725,10639,2,0.000187987592818874,250086,152,0.000607790919923546,0.3092,0.0766,1.2477
Union#Block I20-I25#I20-I25 Ischaemic heart diseases,European,ptv,Chapter IX Diseases of the circulatory system,0.0572,175494,57794,43,0.000744021870782434,117700,59,0.000501274426508071,1.4846,1.002,2.1996
Union#I08#Multiple valve diseases,European,ptv,Chapter IX Diseases of the circulatory system,0.037,159215,11556,12,0.00103842159916926,147659,77,0.000521471769414665,1.9924,1.0841,3.6616
Union#I081#Disorders of both mitral and tricuspid valves,European,ptv,Chapter IX Diseases of the circulatory system,0.0463,144216,3708,5,0.00134843581445523,140508,71,0.000505309306231674,2.6708,1.0778,6.6183
Union#I10#Essential (primary) hypertension,European,ptv,Chapter IX Diseases of the circulatory system,0.043,335882,188129,131,0.000696330709247378,147753,77,0.000521140010693522,1.3364,1.0085,1.771
Union#I119#Hypertensive heart disease without (congestive) heart failure,European,ptv,Chapter IX Diseases of the circulatory system,0.0643,107647,793,2,0.00252206809583859,106854,54,0.00050536245718457,5.0007,1.2171,20.5461
Union#I212#Acute transmural myocardial infarction of other sites,European,ptv,Chapter IX Diseases of the circulatory system,0.0218,101774,481,2,0.00415800415800416,101293,46,0.000454128123364892,9.1901,2.2245,37.9665
Union#I219#Acute myocardial infarction unspecified,European,ptv,Chapter IX Diseases of the circulatory system,0.0794,115640,15348,3,0.00019546520719312,100292,55,0.00054839867586647,0.3563,0.1115,1.1391
Union#I260#Pulmonary embolism with mention of acute cor pulmonale,European,ptv,Chapter IX Diseases of the circulatory system,0.0136,148624,281,2,0.00711743772241993,148343,91,0.000613443168872141,11.6784,2.8627,47.643
Union#I33#Acute and subacute endocarditis,European,ptv,Chapter IX Diseases of the circulatory system,0.0545,103728,638,2,0.00313479623824451,103090,59,0.000572315452517218,5.4915,1.3389,22.5239
Union#I330#Acute and subacute infective endocarditis,European,ptv,Chapter IX Diseases of the circulatory system,0.0284,102266,570,2,0.00350877192982456,101696,45,0.000442495280050346,7.9539,1.9249,32.8666
Union#I440#Atrioventricular block first degree,European,ptv,Chapter IX Diseases of the circulatory system,0.0145,111309,4493,7,0.00155797907856666,106816,57,0.000533627920910725,2.9226,1.3323,6.411
Union#I450#Right fascicular block,European,ptv,Chapter IX Diseases of the circulatory system,0.0178,124822,34,1,0.0294117647058824,124788,65,0.000520883418277399,58.1459,7.8356,431.4869
Union#I472#Ventricular tachycardia,European,ptv,Chapter IX Diseases of the circulatory system,0.0912,103754,2172,3,0.00138121546961326,101582,48,0.000472524659880688,2.9257,0.9106,9.4004
Union#I48#Atrial fibrillation and flutter,European,ptv,Chapter IX Diseases of the circulatory system,0.0834,161917,39545,29,0.000733341762548995,122372,60,0.000490308240447161,1.496,0.9602,2.3309
Union#I61#Intracerebral haemorrhage,European,ptv,Chapter IX Diseases of the circulatory system,0.0577,142219,2482,4,0.0016116035455278,139737,79,0.000565347760435676,2.8536,1.0443,7.7981
Union#I619#Intracerebral haemorrhage unspecified,European,ptv,Chapter IX Diseases of the circulatory system,0.0109,143051,1475,4,0.00271186440677966,141576,79,0.000558004181499689,4.8704,1.7813,13.3164
Union#I63#Cerebral infarction,European,ptv,Chapter IX Diseases of the circulatory system,0.0443,137843,11412,12,0.0010515247108307,126431,70,0.000553661681075053,1.9002,1.0297,3.5065
Union#I638#Other cerebral infarction,European,ptv,Chapter IX Diseases of the circulatory system,0.0478,132693,651,2,0.00307219662058372,132042,69,0.000522561003317126,5.8942,1.4419,24.0936
Union#I639#Cerebral infarction unspecified,European,ptv,Chapter IX Diseases of the circulatory system,0.0942,131654,6015,7,0.00116375727348296,125639,72,0.00057307046378911,2.0319,0.9348,4.4168
Union#I670#Dissection of cerebral arteries nonruptured,European,ptv,Chapter IX Diseases of the circulatory system,0.0342,124442,71,1,0.0140845070422535,124371,60,0.000482427575560219,29.5979,4.0454,216.5479
Union#I74#Arterial embolism and thrombosis,European,ptv,Chapter IX Diseases of the circulatory system,0.0426,114948,2124,4,0.00188323917137476,112824,67,0.000593845281145855,3.1754,1.1568,8.716
Union#I744#Embolism and thrombosis of arteries of extremities unspecified,European,ptv,Chapter IX Diseases of the circulatory system,0.0273,125938,49,1,0.0204081632653061,125889,70,0.000556045405079078,37.4461,5.0976,275.0714
Union#I780#Hereditary haemorrhagic telangiectasia,European,ptv,Chapter IX Diseases of the circulatory system,0.0871,193231,160,1,0.00625,193071,109,0.000564559151814617,11.1339,1.5448,80.2461
Union#I800#Phlebitis and thrombophlebitis of superficial vessels of lower extremities,European,ptv,Chapter IX Diseases of the circulatory system,0.0706,153568,710,2,0.0028169014084507,152858,92,0.000601865783930184,4.6907,1.1534,19.0761
Union#I839#Varicose veins of lower extremities without ulcer or inflammation,European,ptv,Chapter IX Diseases of the circulatory system,0.091,194641,15888,15,0.000944108761329305,178753,104,0.00058180841720139,1.6233,0.9445,2.79
Union#I850#Oesophageal varices with bleeding,European,ptv,Chapter IX Diseases of the circulatory system,0.0937,110784,198,1,0.00505050505050505,110586,54,0.000488307742390538,10.3903,1.4303,75.4801
Union#I862#Pelvic varices,European,ptv,Chapter IX Diseases of the circulatory system,0.0277,147393,47,1,0.0212765957446809,147346,87,0.000590446975146933,36.7964,5.0183,269.8072
131463#Source of report of J22 (Unspecified acute lower respiratory infection),European,ptv,Chapter X Diseases of the respiratory system,0.0181,459449,60637,52,0.000857562214489503,398812,235,0.000589250072715966,1.4557,1.0779,1.966
131533#Source of report of J86 (Pyothorax),European,ptv,Chapter X Diseases of the respiratory system,0.0852,321923,787,2,0.00254129606099111,321136,196,0.000610333316725624,4.1718,1.0342,16.8289
20002#1115#interstitial lung disease,European,ptv,Chapter X Diseases of the respiratory system,0.0407,217615,536,2,0.00373134328358209,217079,127,0.000585040469137964,6.3981,1.5787,25.9293
20002#1121#pulmonary fibrosis,European,ptv,Chapter X Diseases of the respiratory system,0.0663,295889,114,1,0.0087719298245614,295775,177,0.000598427859014454,14.7792,2.0525,106.4185
20002#1122#fibrosing alveolitis|unspecified alveolitis,European,ptv,Chapter X Diseases of the respiratory system,0.0534,363943,90,1,0.0111111111111111,363853,221,0.000607388148510525,18.4876,2.5644,133.2846
40001#J47#Bronchiectasis,European,ptv,Chapter X Diseases of the respiratory system,0.0811,448990,137,1,0.0072992700729927,448853,276,0.00061490064675963,11.9506,1.6654,85.7563
40002#Block J40-J47#J40-J47 Chronic lower respiratory diseases,European,ptv,Chapter X Diseases of the respiratory system,0.0942,320501,2890,4,0.0013840830449827,317611,186,0.000585622034501324,2.3653,0.8779,6.373
40002#Chapter X#Chapter X Diseases of the respiratory system,European,ptv,Chapter X Diseases of the respiratory system,0.0414,323035,9024,10,0.00110815602836879,314011,175,0.000557305317329648,1.9895,1.0516,3.7641
40002#J47#Bronchiectasis,European,ptv,Chapter X Diseases of the respiratory system,0.0116,354520,256,2,0.0078125,354264,221,0.000623828557234153,12.6142,3.1181,51.0311
41202#Block J85-J86#J85-J86 Suppurative and necrotic conditions of lower respiratory tract,European,ptv,Chapter X Diseases of the respiratory system,0.0433,270012,516,2,0.00387596899224806,269496,170,0.000630807136284026,6.1645,1.5251,24.9169
41202#J86#Pyothorax,European,ptv,Chapter X Diseases of the respiratory system,0.0255,269773,412,2,0.00485436893203884,269361,159,0.000590285898849499,8.259,2.0408,33.4243
41202#J869#Pyothorax without fistula,European,ptv,Chapter X Diseases of the respiratory system,0.0226,267995,374,2,0.0053475935828877,267621,163,0.000609070289700734,8.8218,2.1795,35.7064
41202#J948#Other specified pleural conditions,European,ptv,Chapter X Diseases of the respiratory system,0.0631,286930,101,1,0.0099009900990099,286829,184,0.000641497198679353,15.5785,2.1615,112.2766
Union#Block J30-J39#J30-J39 Other diseases of upper respiratory tract,European,ptv,Chapter X Diseases of the respiratory system,0.0453,204143,25666,7,0.000272734356736539,178477,106,0.000593914061755856,0.4591,0.2136,0.9865
Union#J22#Unspecified acute lower respiratory infection,European,ptv,Chapter X Diseases of the respiratory system,0.0626,271291,60637,52,0.000857562214489503,210654,132,0.000626619954997294,1.3689,0.993,1.8871
Union#J304#Allergic rhinitis unspecified,European,ptv,Chapter X Diseases of the respiratory system,0.0421,231404,26507,8,0.000301807069830611,204897,127,0.000619823618696223,0.4868,0.2382,0.9946
Union#J86#Pyothorax,European,ptv,Chapter X Diseases of the respiratory system,0.093,148098,788,2,0.00253807106598985,147310,94,0.000638110107935646,3.9851,0.9804,16.1982
Union#J869#Pyothorax without fistula,European,ptv,Chapter X Diseases of the respiratory system,0.0691,146694,649,2,0.00308166409861325,146045,95,0.000650484439727481,4.749,1.1681,19.3079
Union#J920#Pleural plaque with presence of asbestos,European,ptv,Chapter X Diseases of the respiratory system,0.0471,102884,1316,3,0.00227963525835866,101568,60,0.000590737240075614,3.8655,1.2108,12.3409
Union#J94#Other pleural conditions,European,ptv,Chapter X Diseases of the respiratory system,0.0957,146900,898,2,0.0022271714922049,146002,83,0.000568485363214203,3.9242,0.9638,15.9784
Union#J98#Other respiratory disorders,European,ptv,Chapter X Diseases of the respiratory system,0.0999,212601,25984,9,0.000346366995073892,186617,116,0.000621593959821453,0.5571,0.2827,1.0978
131611#Source of report of K38 (Other diseases of appendix),European,ptv,Chapter XI Diseases of the digestive system,0.0565,422250,610,2,0.00327868852459016,421640,262,0.000621383170477184,5.2905,1.3132,21.3147
131621#Source of report of K44 (Diaphragmatic hernia),European,ptv,Chapter XI Diseases of the digestive system,0.0307,441722,56501,48,0.0008495424859737,385221,230,0.000597059869529439,1.4232,1.0427,1.9427
131629#Source of report of K51 (Ulcerative colitis),European,ptv,Chapter XI Diseases of the digestive system,0.037,417162,6117,0,0,411045,261,0.000634966974418859,0,,
131631#Source of report of K52 (Other noninfective gastroenteritis and colitis),European,ptv,Chapter XI Diseases of the digestive system,0.063,417171,28079,10,0.000356138039103957,389092,250,0.000642521563023655,0.5541,0.2945,1.0427
131645#Source of report of K61 (Abscess of anal and rectal regions),European,ptv,Chapter XI Diseases of the digestive system,0.0353,314384,3004,5,0.00166444740346205,311380,183,0.000587706339520843,2.8352,1.1653,6.8982
131681#Source of report of K83 (Other diseases of biliary tract),European,ptv,Chapter XI Diseases of the digestive system,0.0561,445463,5706,0,0,439757,279,0.000634441293714483,0,,
131683#Source of report of K85 (Acute pancreatitis),European,ptv,Chapter XI Diseases of the digestive system,0.07,429411,4628,6,0.00129645635263613,424783,260,0.000612077225312689,2.1196,0.943,4.764
131685#Source of report of K86 (Other diseases of pancreas),European,ptv,Chapter XI Diseases of the digestive system,0.0711,405308,3574,5,0.00139899272523783,401734,244,0.00060736706377852,2.3052,0.9504,5.5915
20002#1139#oesophagitis|barretts oesophagus,European,ptv,Chapter XI Diseases of the digestive system,0.0525,367519,1411,3,0.00212615166548547,366108,215,0.000587258404623772,3.6261,1.1589,11.3455
20002#1157#non-infective hepatitis,European,ptv,Chapter XI Diseases of the digestive system,0.0346,381912,469,2,0.00426439232409382,381443,234,0.000613459940279413,6.9769,1.7295,28.1457
20002#1164#pancreatic disease,European,ptv,Chapter XI Diseases of the digestive system,0.0006225,350087,1043,5,0.00479386385426654,349044,220,0.0006302930289591,7.6376,3.141,18.5713
20002#1165#pancreatitis,European,ptv,Chapter XI Diseases of the digestive system,0.00047,349201,995,5,0.0050251256281407,348206,216,0.000620322452800928,8.1367,3.3453,19.7905
20002#1605#femoral hernia,European,ptv,Chapter XI Diseases of the digestive system,0.0753,381570,127,1,0.0078740157480315,381443,234,0.000613459940279413,12.9294,1.7996,92.8915
