Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
20002#1560#breast fibroadenoma,European,flexnonsynmtr,Chapter II Neoplasms,0.0444,214543,171,2,0.0116959064327485,214372,416,0.00194055193775307,6.0866,1.5048,24.6188
40001#Block C81-C96#C81-C96 Malignant neoplasms stated or presumed to be primary of lymphoid haematopoietic and related tissue,European,flexnonsynmtr,Chapter II Neoplasms,0.0573,257362,1831,0,0,255531,509,0.00199193052897691,0,,
40001#Block D10-D36#D10-D36 Benign neoplasms,European,flexnonsynmtr,Chapter II Neoplasms,0.0704,341717,37,1,0.027027027027027,341680,673,0.00196967923202997,14.0749,1.9269,102.8085
40001#C15#Malignant neoplasm of oesophagus,European,flexnonsynmtr,Chapter II Neoplasms,0.0481,212089,980,5,0.00510204081632653,211109,418,0.001980019800198,2.5848,1.0679,6.2568
40001#C159#Malignant neoplasm: Oesophagus unspecified,European,flexnonsynmtr,Chapter II Neoplasms,0.0435,211978,966,5,0.005175983436853,211012,412,0.00195249559266772,2.6595,1.0986,6.4383
40006#Block C50-C50#C50-C50 Malignant neoplasm of breast,European,flexnonsynmtr,Chapter II Neoplasms,0.0868,204223,17203,24,0.0013951055048538,187020,378,0.00202117420596728,0.6898,0.4565,1.0424
40006#Block C60-C63#C60-C63 Malignant neoplasms of male genital organs,European,flexnonsynmtr,Chapter II Neoplasms,0.0955,170960,15213,20,0.00131466508906856,155747,301,0.00193262149511708,0.6798,0.4322,1.0693
40006#Block C81-C96#C81-C96 Malignant neoplasms stated or presumed to be primary of lymphoid haematopoietic and related tissue,European,flexnonsynmtr,Chapter II Neoplasms,0.0224,282591,6696,5,0.000746714456391876,275895,530,0.00192102067815655,0.3883,0.1609,0.937
40006#C01#Malignant neoplasm of base of tongue,European,flexnonsynmtr,Chapter II Neoplasms,0.0078,216177,208,3,0.0144230769230769,215969,412,0.00190768119498632,7.6565,2.4391,24.0349
40006#C15#Malignant neoplasm of oesophagus,European,flexnonsynmtr,Chapter II Neoplasms,0.0458,216381,1294,6,0.00463678516228748,215087,423,0.00196664605485222,2.364,1.0541,5.3018
40006#C155#Malignant neoplasm: Lower third of oesophagus,European,flexnonsynmtr,Chapter II Neoplasms,0.0675,201227,753,4,0.00531208499335989,200474,402,0.00200524756327504,2.6579,0.9901,7.135
40006#C509#Malignant neoplasm: Breast unspecified,European,flexnonsynmtr,Chapter II Neoplasms,0.0158,194949,7489,6,0.0008011750567499,187460,374,0.00199509228635442,0.4011,0.179,0.8988
40006#C84#Mature T/NK-cell lymphomas,European,flexnonsynmtr,Chapter II Neoplasms,0.0894,261541,255,2,0.00784313725490196,261286,509,0.00194805691847248,4.0501,1.0046,16.3274
40006#Chapter II#Chapter II Neoplasms,European,flexnonsynmtr,Chapter II Neoplasms,0.0321,441894,112037,186,0.00166016583807135,329857,654,0.00198267734199972,0.8371,0.7112,0.9853
40006#D39#Neoplasm of uncertain or unknown behaviour of female genital organs,European,flexnonsynmtr,Chapter II Neoplasms,0.0057,186110,177,3,0.0169491525423729,185933,372,0.00200072068971081,8.6003,2.7345,27.0489
40006#D390#Neoplasm of uncertain or unknown behaviour: Uterus,European,flexnonsynmtr,Chapter II Neoplasms,0.0011,186031,98,3,0.0306122448979592,185933,372,0.00200072068971081,15.7522,4.9687,49.9393
40011#5#(9590-9999) Hematologic (Leukemias| Lymphomas and related disorders),European,flexnonsynmtr,Chapter II Neoplasms,0.0168,373262,7751,6,0.000774093665333505,365511,700,0.00191512704132023,0.4037,0.1807,0.9021
40011#8010#Carcinoma| NOS,European,flexnonsynmtr,Chapter II Neoplasms,0.054,305133,4364,14,0.00320806599450046,300769,569,0.00189181730829973,1.698,0.9984,2.8879
40011#8500#Duct adenocarcinoma,European,flexnonsynmtr,Chapter II Neoplasms,0.0713,251667,15486,20,0.00129148908691722,236181,465,0.00196882899132445,0.6555,0.4189,1.0259
40011#8802#Giant cell sarcoma,European,flexnonsynmtr,Chapter II Neoplasms,0.0915,259148,53,1,0.0188679245283019,259095,468,0.00180628726914838,10.6273,1.4661,77.0353
40011#9540#Malignant peripheral nerve sheath tumor,European,flexnonsynmtr,Chapter II Neoplasms,0.061,459449,33,1,0.0303030303030303,459416,874,0.00190241524021802,16.3952,2.2378,120.1194
40011#9709#Cutaneous T-cell lymphoma| NOS,European,flexnonsynmtr,Chapter II Neoplasms,0.0805,459449,44,1,0.0227272727272727,459405,874,0.00190246079167619,12.2008,1.6782,88.7011
40012#1#Uncertain whether benign or malignant,European,flexnonsynmtr,Chapter II Neoplasms,0.0173,429708,101821,166,0.0016303120181495,327887,657,0.0020037390930412,0.8133,0.6859,0.9644
41202#Block C60-C63#C60-C63 Malignant neoplasms of male genital organs,European,flexnonsynmtr,Chapter II Neoplasms,0.0621,158298,12039,14,0.00116288728299693,146259,284,0.00194176084890502,0.5984,0.3498,1.0237
41202#Block C81-C96#C81-C96 Malignant neoplasms stated or presumed to be primary of lymphoid haematopoietic and related tissue,European,flexnonsynmtr,Chapter II Neoplasms,0.017,265000,6276,4,0.000637348629700446,258724,492,0.00190164035806497,0.3347,0.1251,0.8957
41202#C01#Malignant neoplasm of base of tongue,European,flexnonsynmtr,Chapter II Neoplasms,0.0851,195983,257,2,0.00778210116731518,195726,367,0.00187507025126963,4.175,1.0346,16.848
41202#C15#Malignant neoplasm of oesophagus,European,flexnonsynmtr,Chapter II Neoplasms,0.0464,200246,1700,7,0.00411764705882353,198546,375,0.00188873107491463,2.185,1.0329,4.622
41202#C155#Malignant neoplasm: Lower third of oesophagus,European,flexnonsynmtr,Chapter II Neoplasms,0.0634,189896,1032,5,0.00484496124031008,188864,385,0.00203850389698407,2.3834,0.9843,5.7712
41202#C349#Malignant neoplasm: Bronchus or lung unspecified,European,flexnonsynmtr,Chapter II Neoplasms,0.066,284048,2484,9,0.0036231884057971,281564,547,0.00194271994999361,1.8682,0.9657,3.614
41202#C444#Malignant neoplasm: Skin of scalp and neck,European,flexnonsynmtr,Chapter II Neoplasms,0.0056,215405,3220,0,0,212185,400,0.00188514739496194,0,,
41202#C47#Malignant neoplasm of peripheral nerves and autonomic nervous system,European,flexnonsynmtr,Chapter II Neoplasms,0.0581,318016,31,1,0.032258064516129,317985,612,0.00192461908580593,17.2861,2.3536,126.961
41202#C530#Malignant neoplasm: Endocervix,European,flexnonsynmtr,Chapter II Neoplasms,0.0879,171810,48,1,0.0208333333333333,171762,328,0.00190961912413689,11.1205,1.5297,80.8418
41202#C61#Malignant neoplasm of prostate,European,flexnonsynmtr,Chapter II Neoplasms,0.0941,157851,11603,14,0.00120658450400758,146248,284,0.00194190689787211,0.6209,0.3629,1.0622
41202#D001#Carcinoma in situ: Oesophagus,European,flexnonsynmtr,Chapter II Neoplasms,0.0572,206072,31,1,0.032258064516129,206041,390,0.00189282715576026,17.577,2.391,129.2135
41202#D037#Melanoma in situ of lower limb including hip,European,flexnonsynmtr,Chapter II Neoplasms,0.0788,212729,240,2,0.00833333333333333,212489,408,0.00192009939338036,4.3681,1.0824,17.6275
41202#D057#Other carcinoma in situ of breast,European,flexnonsynmtr,Chapter II Neoplasms,0.081,175800,44,1,0.0227272727272727,175756,336,0.00191174127768042,12.1415,1.6671,88.4267
41202#D162#Benign neoplasm: Long bones of lower limb,European,flexnonsynmtr,Chapter II Neoplasms,0.0885,318033,48,1,0.0208333333333333,317985,612,0.00192461908580593,11.0337,1.5199,80.1004
41202#D17#Benign lipomatous neoplasm,European,flexnonsynmtr,Chapter II Neoplasms,0.0013,315697,7048,3,0.000425652667423383,308649,599,0.00194071582930773,0.219,0.0704,0.6811
41202#D171#Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,European,flexnonsynmtr,Chapter II Neoplasms,0.0716,320668,2683,1,0.000372717107715244,317985,612,0.00192461908580593,0.1934,0.0272,1.3754
41202#D172#Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,European,flexnonsynmtr,Chapter II Neoplasms,0.0387,283685,2061,0,0,281624,549,0.00194940772093288,0,,
41202#D231#Benign neoplasm: Skin of eyelid including canthus,European,flexnonsynmtr,Chapter II Neoplasms,0.0823,319550,1565,0,0,317985,612,0.00192461908580593,0,,
41202#D234#Benign neoplasm: Skin of scalp and neck,European,flexnonsynmtr,Chapter II Neoplasms,0.0306,318333,348,3,0.00862068965517241,317985,612,0.00192461908580593,4.5094,1.4432,14.0898
41202#D237#Benign neoplasm: Skin of lower limb including hip,European,flexnonsynmtr,Chapter II Neoplasms,0.0024,269370,707,6,0.00848656294200849,268663,501,0.00186478971797382,4.5813,2.0414,10.2815
41202#D250#Submucous leiomyoma of uterus,European,flexnonsynmtr,Chapter II Neoplasms,0.0185,172830,1068,6,0.00561797752808989,171762,328,0.00190961912413689,2.9529,1.314,6.6359
41202#D27#Benign neoplasm of ovary,European,flexnonsynmtr,Chapter II Neoplasms,0.0937,173672,1815,7,0.00385674931129477,171857,328,0.00190856351501539,2.0247,0.9563,4.2868
41202#D37#Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs,European,flexnonsynmtr,Chapter II Neoplasms,0.0571,278634,1902,0,0,276732,528,0.00190798317505746,0,,
41202#D39#Neoplasm of uncertain or unknown behaviour of female genital organs,European,flexnonsynmtr,Chapter II Neoplasms,0.0804,172006,244,2,0.00819672131147541,171762,328,0.00190961912413689,4.3195,1.0696,17.4441
41202#D391#Neoplasm of uncertain or unknown behaviour: Ovary,European,flexnonsynmtr,Chapter II Neoplasms,0.0526,171953,191,2,0.0104712041884817,171762,328,0.00190961912413689,5.5308,1.3674,22.3715
Union#Block C60-C63#C60-C63 Malignant neoplasms of male genital organs,European,flexnonsynmtr,Chapter II Neoplasms,0.0276,148232,17758,22,0.00123887825205541,130474,261,0.00200039854683692,0.6188,0.4004,0.9565
Union#Block C81-C96#C81-C96 Malignant neoplasms stated or presumed to be primary of lymphoid haematopoietic and related tissue,European,flexnonsynmtr,Chapter II Neoplasms,0.0315,240332,8541,8,0.000936658470905046,231791,451,0.00194571834109176,0.4809,0.239,0.9679
Union#C01#Malignant neoplasm of base of tongue,European,flexnonsynmtr,Chapter II Neoplasms,0.0551,183853,422,3,0.00710900473933649,183431,369,0.00201165560892107,3.552,1.1357,11.109
Union#C189#Malignant neoplasm: Colon unspecified,European,flexnonsynmtr,Chapter II Neoplasms,0.0994,238505,2313,1,0.000432338953739732,236192,472,0.00199837420403739,0.216,0.0304,1.5373
Union#C43#Malignant melanoma of skin,European,flexnonsynmtr,Chapter II Neoplasms,0.0948,271861,8039,9,0.00111954223162085,263822,526,0.00199376852574842,0.561,0.2902,1.0847
Union#C444#Malignant neoplasm: Skin of scalp and neck,European,flexnonsynmtr,Chapter II Neoplasms,0.0716,197040,4659,4,0.0008585533376261,192381,410,0.0021311875912902,0.4023,0.1502,1.0776
Union#C47#Malignant neoplasm of peripheral nerves and autonomic nervous system,European,flexnonsynmtr,Chapter II Neoplasms,0.0909,273830,48,1,0.0208333333333333,273782,542,0.00197967726147081,10.7262,1.4772,77.8844
Union#C56#Malignant neoplasm of ovary,European,flexnonsynmtr,Chapter II Neoplasms,0.0422,146191,2588,10,0.00386398763523957,143603,282,0.00196374727547475,1.9714,1.048,3.7086
Union#C61#Malignant neoplasm of prostate,European,flexnonsynmtr,Chapter II Neoplasms,0.0383,147194,16723,21,0.00125575554625366,130471,261,0.00200044454323183,0.6273,0.402,0.9787
Union#C713#Malignant neoplasm: Parietal lobe,European,flexnonsynmtr,Chapter II Neoplasms,0.061,232032,208,2,0.00961538461538462,231824,443,0.00191093243149976,5.0709,1.2558,20.4765
Union#C773#Secondary and unspecified malignant neoplasm: Axillary and upper limb lymph nodes,European,flexnonsynmtr,Chapter II Neoplasms,0.0726,158064,4127,3,0.000726920281075842,153937,305,0.00198133002462046,0.3664,0.1175,1.143
Union#C774#Secondary and unspecified malignant neoplasm: Inguinal and lower limb lymph nodes,European,flexnonsynmtr,Chapter II Neoplasms,0.0861,274302,520,3,0.00576923076923077,273782,542,0.00197967726147081,2.9253,0.9374,9.1287
Union#C82#Follicular lymphoma,European,flexnonsynmtr,Chapter II Neoplasms,0.0825,257153,1605,0,0,255548,495,0.00193701378997292,0,,
Union#D17#Benign lipomatous neoplasm,European,flexnonsynmtr,Chapter II Neoplasms,0.0107,244339,10042,9,0.000896235809599681,234297,469,0.00200173284335694,0.4472,0.2312,0.8652
Union#D172#Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,European,flexnonsynmtr,Chapter II Neoplasms,0.0172,245851,2342,0,0,243509,483,0.00198349958317762,0,,
Union#D226#Melanocytic naevi of upper limb including shoulder,European,flexnonsynmtr,Chapter II Neoplasms,0.073,216278,804,4,0.00497512437810945,215474,416,0.00193062736107373,2.5848,0.9632,6.9366
Union#D231#Benign neoplasm: Skin of eyelid including canthus,European,flexnonsynmtr,Chapter II Neoplasms,0.0874,275472,1690,0,0,273782,542,0.00197967726147081,0,,
Union#D232#Benign neoplasm: Skin of ear and external auricular canal,European,flexnonsynmtr,Chapter II Neoplasms,0.0503,273962,180,2,0.0111111111111111,273782,542,0.00197967726147081,5.6644,1.4021,22.8841
Union#D234#Benign neoplasm: Skin of scalp and neck,European,flexnonsynmtr,Chapter II Neoplasms,0.0788,274282,500,3,0.006,273782,542,0.00197967726147081,3.0431,0.975,9.4973
Union#D237#Benign neoplasm: Skin of lower limb including hip,European,flexnonsynmtr,Chapter II Neoplasms,0.0042,221063,990,7,0.00707070707070707,220073,436,0.00198116079664475,3.5873,1.6956,7.5894
Union#D27#Benign neoplasm of ovary,European,flexnonsynmtr,Chapter II Neoplasms,0.0563,145793,2351,9,0.0038281582305402,143442,281,0.00195897993614144,1.9578,1.0069,3.8069
Union#D36#Benign neoplasm of other and unspecified sites,European,flexnonsynmtr,Chapter II Neoplasms,0.0878,258952,1174,5,0.00425894378194208,257778,511,0.00198232587730528,2.1534,0.8908,5.2055
Union#D361#Benign neoplasm: Peripheral nerves and autonomic nervous system,European,flexnonsynmtr,Chapter II Neoplasms,0.0939,274641,859,4,0.00465657741559953,273782,542,0.00197967726147081,2.3585,0.88,6.3213
Union#D37#Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs,European,flexnonsynmtr,Chapter II Neoplasms,0.0517,251851,2815,1,0.000355239786856128,249036,505,0.0020278192711094,0.1749,0.0246,1.2444
Union#D39#Neoplasm of uncertain or unknown behaviour of female genital organs,European,flexnonsynmtr,Chapter II Neoplasms,0.0092,149892,635,5,0.0078740157480315,149257,293,0.0019630570090515,4.035,1.6612,9.8006
Union#D390#Neoplasm of uncertain or unknown behaviour: Uterus,European,flexnonsynmtr,Chapter II Neoplasms,0.01,143603,222,3,0.0135135135135135,143381,281,0.00195981336439277,6.9761,2.2192,21.929
Union#D40#Neoplasm of uncertain or unknown behaviour of male genital organs,European,flexnonsynmtr,Chapter II Neoplasms,0.0135,274236,454,4,0.00881057268722467,273782,542,0.00197967726147081,4.4812,1.6685,12.0352
Union#D486#Neoplasm of uncertain or unknown behaviour: Breast,European,flexnonsynmtr,Chapter II Neoplasms,0.0483,146004,179,2,0.0111731843575419,145825,283,0.00194068232470427,5.8111,1.435,23.5324
Union#D489#Neoplasm of uncertain or unknown behaviour: Neoplasm of uncertain or unknown behaviour unspecified,European,flexnonsynmtr,Chapter II Neoplasms,0.018,369036,102100,166,0.0016258570029383,266936,536,0.00200797194833218,0.8094,0.68,0.9635
