Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
41202#M234#Loose body in knee,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0108,280524,607,2,0.00329489291598023,279917,70,0.000250074129116845,13.2159,3.2335,54.0156
41202#M2416#Other articular cartilage disorders Lower leg,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0537,321168,230,1,0.00434782608695652,320938,76,0.000236805862814625,18.4361,2.5528,133.1417
41202#M503#Other cervical disc degeneration,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0641,321214,276,1,0.0036231884057971,320938,76,0.000236805862814625,15.3522,2.1273,110.792
41202#M5455#Low back pain Thoracolumbar region,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0228,237833,82,1,0.0121951219512195,237751,66,0.000277601356040563,44.4603,6.0972,324.2018
41202#M5456#Low back pain Lumbar region,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0545,285060,3291,3,0.000911577028258888,281769,71,0.000251979458350635,3.6201,1.1396,11.4991
41202#M6593#Synovitis and tenosynovitis unspecified Forearm,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0335,255794,136,1,0.00735294117647059,255658,63,0.000246422955667337,30.0523,4.1382,218.247
41202#M662#Spontaneous rupture of extensor tendons,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0475,321141,203,1,0.00492610837438424,320938,76,0.000236805862814625,20.9003,2.8924,151.0234
41202#M67#Other disorders of synovium and tendon,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0281,264334,4393,4,0.000910539494650581,259941,65,0.000250056743645673,3.6437,1.3269,10.0057
41202#M674#Ganglion,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0201,256772,3681,4,0.0010866612333605,253091,68,0.000268678064411615,4.0478,1.4758,11.1018
41202#M8403#Malunion of fracture Forearm,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0597,208147,237,1,0.00421940928270042,207910,53,0.000254917993362513,16.6179,2.2887,120.6629
41202#M8697#Osteomyelitis unspecified Ankle and foot,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0652,196987,349,1,0.00286532951289398,196638,37,0.000188163020372461,15.2688,2.0891,111.598
41202#M890#Algoneurodystrophy,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0495,256786,189,1,0.00529100529100529,256597,68,0.000265006995405246,20.0664,2.7719,145.2677
41202#M8904#Algoneurodystrophy Hand,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0108,226288,41,1,0.024390243902439,226247,59,0.000260776938478742,95.8424,12.9619,708.675
Union#Block M15-M19#M15-M19 Arthrosis,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.048,233907,92681,35,0.000377639429872358,141226,33,0.000233668021469135,1.6164,1.0045,2.6008
Union#Block M86-M90#M86-M90 Other osteopathies,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0782,164039,6340,4,0.000630914826498423,157699,38,0.000240965383420313,2.6193,0.9346,7.3412
Union#M0690#Rheumatoid arthritis unspecified Multiple sites,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0192,117522,2033,3,0.0014756517461879,115489,30,0.000259764999263999,5.6876,1.7344,18.6518
Union#M0694#Rheumatoid arthritis unspecified Hand,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0897,110535,399,1,0.0025062656641604,110136,25,0.000226992082516162,11.0664,1.4958,81.8717
Union#M0696#Rheumatoid arthritis unspecified Lower leg,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0787,117072,342,1,0.00292397660818713,116730,27,0.00023130300693909,12.6755,1.7175,93.5469
Union#M0699#Rheumatoid arthritis unspecified Site unspecified,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0667,124986,3450,3,0.000869565217391304,121536,31,0.000255068457082675,3.4112,1.0424,11.1636
Union#M15#Polyarthrosis,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0153,138328,15448,9,0.000582599689280166,122880,27,0.0002197265625,2.6524,1.2472,5.641
Union#M159#Polyarthrosis unspecified,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0175,138044,11405,8,0.000701446733888645,126639,33,0.000260583232653448,2.693,1.2436,5.8317
Union#M161#Other primary coxarthrosis,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0535,142971,5236,4,0.000763941940412529,137735,35,0.000254111155479726,3.0079,1.0686,8.4662
Union#M2147#Flat foot [pes planus] (acquired)-Ankle/foot,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.016,108711,70,1,0.0142857142857143,108641,24,0.000220911074088051,65.59,8.7507,491.625
Union#M222#Patellofemoral disorders,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0724,158003,304,1,0.00328947368421053,157699,38,0.000240965383420313,13.693,1.874,100.0532
Union#M2335#Other meniscus derangements Posterior horn of lateral meniscus,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0292,157819,120,1,0.00833333333333333,157699,38,0.000240965383420313,34.8653,4.7481,256.0143
Union#M234#Loose body in knee,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0391,145863,1303,2,0.00153491941673062,144560,33,0.000228278915329275,6.7327,1.6138,28.0875
Union#M2343#Loose body in knee-Med lig/oth men,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0099,114710,38,1,0.0263157894736842,114672,29,0.000252895214176085,106.8434,14.182,804.928
Union#M2351#Chronic instability of knee Anterior cruciate ligament or Anterior horn of medial meniscus,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0585,125327,204,1,0.00490196078431373,125123,36,0.000287716886583602,17.1164,2.3355,125.4415
Union#M2487#Other specific joint derangements not elsewhere classified Ankle and foot,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0285,157816,117,1,0.00854700854700855,157699,38,0.000240965383420313,35.767,4.8699,262.6904
Union#M2563#Stiffness of joint not elsewhere classified Forearm,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0084,157733,34,1,0.0294117647058824,157699,38,0.000240965383420313,125.7265,16.7665,942.7841
Union#M4306#Spondylolysis Lumbar region,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.04,157864,165,1,0.00606060606060606,157699,38,0.000240965383420313,25.2986,3.453,185.354
Union#M438#Other specified deforming dorsopathies,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0135,157754,55,1,0.0181818181818182,157699,38,0.000240965383420313,76.8328,10.3623,569.691
Union#M485#Collapsed vertebra not elsewhere classified,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.055,141342,1486,2,0.00134589502018843,139856,34,0.000243107195973001,5.5423,1.3303,23.091
Union#M509#Cervical disc disorder unspecified,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0135,157754,55,1,0.0181818181818182,157699,38,0.000240965383420313,76.8328,10.3623,569.691
Union#M5455#Low back pain Thoracolumbar region,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0237,129698,115,1,0.00869565217391304,129583,26,0.000200643602941744,43.7102,5.8815,324.8434
Union#M5456#Low back pain Lumbar region,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0792,142171,4099,3,0.000731885825811174,138072,32,0.00023176313807289,3.1595,0.9671,10.322
Union#M5464#Pain in thoracic spine Thoracic region,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0609,116847,282,1,0.00354609929078014,116565,25,0.000214472611847467,16.5893,2.2401,122.8544
Union#M6289#Other specified disorders of muscle Site unspecified,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0348,130694,154,1,0.00649350649350649,130540,29,0.000222154129002605,29.4142,3.9816,217.3004
Union#M6593#Synovitis and tenosynovitis unspecified Forearm,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0766,130724,306,1,0.00326797385620915,130418,33,0.000253032556855649,12.9543,1.7661,95.0187
Union#M662#Spontaneous rupture of extensor tendons,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0571,157937,238,1,0.00420168067226891,157699,38,0.000240965383420313,17.5062,2.3937,128.0296
Union#M674#Ganglion,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0221,125367,4383,4,0.000912616929044034,120984,27,0.0002231700059512,4.0922,1.4313,11.7
Union#M80#Osteoporosis with pathological fracture,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0206,115635,2526,3,0.00118764845605701,113109,24,0.000212184706787258,5.6027,1.686,18.6184
Union#M809#Unspecified osteoporosis with pathological fracture,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0163,116287,1890,3,0.00158730158730159,114397,30,0.000262244639282499,6.0608,1.848,19.8767
Union#M8098#Unspecified osteoporosis with pathological fracture Other,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0036,114914,1189,3,0.00252312867956266,113725,27,0.000237414816443174,10.6519,3.227,35.1605
Union#M8403#Malunion of fracture Forearm,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0637,99272,272,1,0.00367647058823529,99000,23,0.000232323232323232,15.8795,2.1368,118.0056
Union#M890#Algoneurodystrophy,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0634,124120,262,1,0.00381679389312977,123858,30,0.000242212856658431,15.8146,2.1486,116.3995
Union#M8903#Algoneurodystrophy Forearm,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0076,157730,31,1,0.032258064516129,157699,38,0.000240965383420313,138.2991,18.3899,1040.0608
Union#M8904#Algoneurodystrophy Hand,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0121,111208,50,1,0.02,111158,26,0.000233901293654078,87.2308,11.6078,655.5228
Union#M898#Other specified disorders of bone,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0213,138650,866,2,0.0023094688221709,137784,34,0.000246763049410672,9.3784,2.2496,39.0986
Union#M8985#Other specified disorders of bone Pelvic region and thigh,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0237,125187,111,1,0.00900900900900901,125076,26,0.000207873612843391,43.7238,5.8816,325.0438
Union#M938#Other specified osteochondropathies,European,ptv5pcnt,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0295,157820,121,1,0.00826446280991736,157699,38,0.000240965383420313,34.5748,4.7089,253.8637
132017#Source of report of N10 (Acute tubulo-interstitial nephritis),European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0084,324575,1520,3,0.00197368421052632,323055,85,0.000263113092197923,7.5141,2.3733,23.7907
132021#Source of report of N12 (Tubulo-interstitial nephritis not specified as acute or chronic),European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0296,354478,2569,3,0.00116776956014013,351909,89,0.000252906291115033,4.6216,1.4617,14.6132
20002#1200#ureteric obstruction|hydronephrosis,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0029,301648,299,2,0.00668896321070234,301349,77,0.000255517688792729,26.3476,6.4428,107.748
20002#1349#ovarian cyst or cysts,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0931,218572,3854,3,0.000778412039439543,214718,58,0.000270121741074339,2.8832,0.903,9.2058
20002#1551#ovarian problem,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0439,202226,4474,4,0.000894054537326777,197752,56,0.000283182976657632,3.1591,1.1451,8.7156
20002#1665#menopausal symptoms | menopause,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0951,215617,365,1,0.00273972602739726,215252,58,0.000269451619497148,10.193,1.408,73.7879
20002#1666#benign breast lump,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.061,218484,1324,2,0.00151057401812689,217160,64,0.00029471357524406,5.1318,1.2548,20.9872
40001#Chapter XIV#Chapter XIV Diseases of the genitourinary system,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0724,339797,290,1,0.00344827586206897,339507,87,0.00025625392112681,13.4996,1.874,97.2478
41202#N10#Acute tubulo-interstitial nephritis,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0848,238505,330,1,0.00303030303030303,238175,63,0.000264511388684791,11.488,1.5886,83.076
41202#N12#Tubulo-interstitial nephritis not specified as acute or chronic,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0846,243397,1730,2,0.00115606936416185,241667,66,0.00027310307158197,4.2368,1.0369,17.3117
41202#N184#Chronic kidney disease stage 4,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0539,258928,211,1,0.004739336492891,258717,67,0.000258970226154447,18.3831,2.5402,133.0379
41202#N323#Diverticulum of bladder,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0883,206891,382,1,0.00261780104712042,206509,49,0.000237277794188147,11.059,1.5232,80.2937
Union#Block N10-N16#N10-N16 Renal tubulo-interstitial diseases,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0626,219443,9521,6,0.000630185904841928,209922,59,0.000281056773468241,2.243,0.9682,5.1962
Union#N10#Acute tubulo-interstitial nephritis,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0131,129888,1520,3,0.00197368421052632,128368,39,0.00030381403465038,6.5072,2.0087,21.0801
Union#N12#Tubulo-interstitial nephritis not specified as acute or chronic,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0329,142763,2569,3,0.00116776956014013,140194,36,0.000256787023695736,4.5518,1.4008,14.7904
Union#N360#Urethral fistula,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0489,137060,208,1,0.00480769230769231,136852,32,0.000233829246192968,20.6552,2.8092,151.8692
Union#N361#Urethral diverticulum,European,ptv5pcnt,Chapter XIV Diseases of the genitourinary system,0.0152,149295,53,1,0.0188679245283019,149242,42,0.000281422119778615,68.315,9.2293,505.6634
41202#R02#Gangrene not elsewhere classified,European,ptv5pcnt,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0366,185738,173,1,0.00578034682080925,185565,39,0.000210168943496888,27.6574,3.7784,202.4487
41202#R19#Other symptoms and signs involving the digestive system and abdomen,European,ptv5pcnt,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0894,261533,19096,1,0.0000523669878508588,242437,63,0.000259861324797783,0.2015,0.0279,1.4528
41202#R44#Other symptoms and signs involving general sensations and perceptions,European,ptv5pcnt,Chapter XVIII Symptoms signs and abnormal clinical and laboratory findings not elsewhere classified,0.0456,239046,189,1,0.00529100529100529,238857,58,0.000242823111736311,21.9001,3.0177,158.933
